survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,family_size,is_alone,age_group,fare_per_person,title,fare_bin,sex_male,embarked_C,embarked_Q,embarked_S,pclass_1,pclass_2,pclass_3,age_group_Child,age_group_Teen,age_group_Adult,age_group_Middle_Age,age_group_Senior,title_child,title_man,title_woman,fare_bin_Low,fare_bin_Medium,fare_bin_High,fare_bin_Very_High,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G
0,3,male,0.5987349402444708,0,0,-0.5166948952305473,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.3561136280160274,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,3,female,-0.5805310492667083,1,0,-0.20575812156253154,Q,Third,woman,False,,Queenstown,yes,False,0.035513783200323175,0,Adult,-0.2459631121643437,woman,High,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,1,male,1.2419709345232959,0,0,0.32700197408377774,S,First,man,True,C,Southampton,no,True,-0.6223367722723301,1,Middle_Age,0.8063338215498779,man,Very_High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,3,female,-1.0808257114835722,1,0,-0.3912351533531055,C,Third,child,False,,Cherbourg,no,False,0.035513783200323175,0,Teen,-0.37373844854388466,child,Medium,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.544795716251218,0,0,-0.5137451068374177,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3520494029144937,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,female,-0.6877370483131792,1,0,-0.4797900199515218,S,Third,woman,False,,Southampton,no,False,0.035513783200323175,0,Adult,-0.43474399601476604,woman,Medium,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,3,female,-0.9021490464061208,0,0,-0.39115672188480566,C,Third,woman,False,,Cherbourg,no,True,-0.6223367722723301,1,Teen,-0.18314684961904362,woman,Medium,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.6162663822821985,0,0,-0.5161363101392413,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3553440082172934,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,2.921531586251339,0,0,-0.5194839947617944,Q,Third,man,True,,Queenstown,no,True,-0.6223367722723301,1,Senior,-0.359956455641213,man,Low,1,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,male,-0.04450105403435416,1,0,-0.2660164447684875,S,Second,man,True,,Southampton,no,False,0.035513783200323175,0,Adult,-0.2874751389796198,man,High,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,1,male,-0.40185438418925695,0,1,4.06724183436539,C,First,man,True,B,Cherbourg,no,False,0.035513783200323175,0,Adult,2.6977113765180936,man,Very_High,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0,3,female,-1.9742090368708292,4,2,-0.06945953335858349,S,Third,child,False,,Southampton,no,False,3.324766560563589,0,Child,-0.44646337773472494,child,High,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,2,male,-0.6162663822821985,2,0,0.7382889419974455,S,Second,man,True,,Southampton,no,False,0.6933643386729765,0,Adult,0.08152065493394568,man,Very_High,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,2,male,0.2056462770740778,1,0,-0.09249542948703181,C,Second,man,True,,Cherbourg,no,False,0.035513783200323175,0,Adult,-0.16793631585707802,man,High,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,2,female,0.2056462770740778,0,0,-0.4190534560852011,S,Second,woman,False,E,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.22158303292362594,woman,Medium,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,1,male,1.7422655967401597,0,1,0.8107424020427021,S,First,man,True,D,Southampton,no,False,0.035513783200323175,0,Middle_Age,0.4543052449457307,man,Very_High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,3,male,-1.2595023765610236,1,0,-0.4526890782099733,C,Third,child,False,,Cherbourg,yes,False,0.035513783200323175,0,Child,-0.41607412668486066,child,Medium,1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,-0.5194839947617944,Q,Third,man,True,,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.359956455641213,man,Low,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,3,male,-0.40185438418925695,0,0,-0.531120546509789,S,Third,man,True,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.3759893228867574,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,3,female,-0.5805310492667083,1,1,-0.240032673209551,C,Third,woman,False,F,Cherbourg,yes,False,0.6933643386729765,0,Adult,-0.36779058777056367,woman,High,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,3,male,1.0990296024613346,0,0,-0.534309455233101,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.3803830085185711,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,0.24138161008956807,0,0,-0.5166948952305473,C,Third,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Adult,-0.3561136280160274,man,Low,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-0.6877370483131792,0,0,-0.5328747332520068,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.37840624533689127,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,female,1.2419709345232959,1,0,-0.39035901646331733,S,Third,woman,False,,Southampton,no,False,0.035513783200323175,0,Middle_Age,-0.37313487685241176,woman,Medium,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,2,male,-0.3303837181582764,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,2,male,-0.47332505022023746,0,0,-0.37991806636623454,C,Second,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Adult,-0.16766220469588508,man,Medium,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,-0.7592077143441597,0,2,-0.16494888953228837,S,First,woman,False,D,Southampton,yes,False,0.6933643386729765,0,Adult,-0.33330705226792684,woman,High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0,1,male,0.5272642742134903,1,0,0.3480445631398259,S,First,man,True,C,Southampton,no,False,0.035513783200323175,0,Middle_Age,0.13555218189986065,man,Very_High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,3,male,-0.9736197124371013,0,0,-0.4914265716995165,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Teen,-0.3212988748602825,man,Medium,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,1,male,-0.40185438418925695,0,0,0.8473278125606041,C,First,man,True,B,Cherbourg,no,True,-0.6223367722723301,1,Adult,1.5232399354390906,man,Very_High,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0,3,female,-0.5805310492667083,0,2,-0.3760921410833167,C,Third,woman,False,,Cherbourg,no,False,0.6933643386729765,0,Adult,-0.4302782683469978,woman,Medium,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,3,female,-0.544795716251218,0,0,-0.5194839947617944,S,Third,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.359956455641213,woman,Low,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,3,female,-0.40185438418925695,1,0,-0.36453402080362185,S,Third,woman,False,,Southampton,yes,False,0.035513783200323175,0,Adult,-0.3553440082172934,woman,Medium,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.7592077143441597,0,0,-0.5386136211763837,Q,Third,man,True,,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.38631329806361053,man,Low,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,male,-0.8306783803751403,0,0,-0.4477478957070849,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Teen,-0.26111829655722224,man,Medium,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,2,male,-0.7592077143441597,1,1,0.03527517126129241,S,Second,man,True,,Southampton,no,False,0.6933643386729765,0,Adult,-0.2413506647404241,man,Very_High,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,3,male,-0.18744238609631528,0,0,-0.5186078578720063,S,Third,man,True,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.3587493122582672,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,female,-1.4739143746539654,2,2,-0.010157691473356942,S,Third,child,False,,Southampton,no,False,2.009065449618283,0,Child,-0.38301869276081085,child,High,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,2,male,0.491528941198,0,2,-0.1703683126955415,S,Second,man,True,F,Southampton,no,False,0.6933643386729765,0,Middle_Age,-0.33579601675401527,man,High,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,2,male,0.8846176043683931,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,2,male,1.5278535986472181,0,0,-0.428140028632131,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.23410253307426476,man,Medium,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,-0.544795716251218,1,0,0.60629451973678,S,First,woman,False,C,Southampton,yes,False,0.035513783200323175,0,Adult,0.3134608682510439,woman,Very_High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,3,male,1.8494715957866306,0,0,-0.5137451068374177,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.3520494029144937,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,0.7774116053219222,0,2,-0.39035901646331733,S,Third,man,True,,Southampton,no,False,0.6933643386729765,0,Middle_Age,-0.43683057937320585,man,Medium,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,-0.5278532063181772,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3714875742010119,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,1,male,1.5278535986472181,0,1,0.5064225661514927,C,First,man,True,,Cherbourg,no,False,0.035513783200323175,0,Middle_Age,0.24465896679161742,man,Very_High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,3,female,-0.9736197124371013,0,0,-0.5198034595229181,Q,Third,woman,False,,Queenstown,yes,True,-0.6223367722723301,1,Teen,-0.360396614909667,woman,Low,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,male,0.026969611996626397,0,0,-0.5137451068374177,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3520494029144937,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
