survived,pclass,sex,age,sibsp,parch,fare,embarked,family_size,is_alone,age_group,fare_per_person,title,age_group_Child,age_group_Teen,age_group_Adult,age_group_Middle_Age,age_group_Senior,title_child,title_man,title_woman
1,1,male,0.741676272306432,0,0,-0.09958869496156147,C,-0.6223367722723301,1,Middle_Age,0.21857623553041283,man,False,False,False,True,False,False,True,False
0,3,male,-0.6877370483131792,0,0,-0.5161363101392413,S,-0.6223367722723301,1,Adult,-0.3553440082172934,man,False,False,True,False,False,False,True,False
0,2,male,-0.9736197124371013,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Teen,-0.2874751389796198,man,False,True,False,False,False,False,True,False
1,1,female,0.026969611996626397,0,0,-0.0747201806225955,C,-0.6223367722723301,1,Adult,0.25284013067952965,woman,False,False,True,False,False,False,False,True
0,3,male,0.3485876091360389,0,0,-0.5445916294309427,C,-0.6223367722723301,1,Adult,-0.39454981132060973,man,False,False,True,False,False,False,True,False
0,3,male,0.8846176043683931,0,0,-0.5233099200447122,S,-0.6223367722723301,1,Middle_Age,-0.3652278241256925,man,False,False,False,True,False,False,True,False
0,3,male,0.3843229421515292,0,0,-0.5166948952305473,C,-0.6223367722723301,1,Adult,-0.3561136280160274,man,False,False,True,False,False,False,True,False
0,2,male,-0.11597172006533471,0,1,-0.03646092779341709,S,0.035513783200323175,0,Adult,-0.1293340844452346,man,False,False,True,False,False,False,True,False
1,1,female,0.3843229421515292,1,0,1.0367914584959785,C,0.035513783200323175,0,Adult,0.6100306948721034,woman,False,False,True,False,False,False,False,True
0,3,male,-1.8312677048088681,4,2,-0.06945953335858349,S,3.324766560563589,0,Child,-0.44646337773472494,child,True,False,False,False,False,True,False,False
0,3,male,3.171678917359771,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Senior,-0.35929753458065306,man,False,False,False,False,True,False,True,False
0,3,female,-1.4739143746539654,1,1,-0.3760921410833167,C,0.6933643386729765,0,Child,-0.4302782683469978,child,True,False,False,False,False,True,False,False
1,1,female,-0.9736197124371013,0,1,0.08596868125995377,S,0.035513783200323175,0,Teen,-0.044992188693562495,woman,False,True,False,False,False,False,False,True
0,2,female,1.0275589364303541,1,0,-0.1703683126955415,S,0.035513783200323175,0,Middle_Age,-0.22158303292362594,woman,False,False,False,True,False,False,False,True
1,3,female,-0.8306783803751403,0,1,-0.48887659249845167,S,0.035513783200323175,0,Teen,-0.44100374609008536,woman,False,True,False,False,False,False,False,True
1,1,female,1.0990296024613346,1,1,2.4860997797312927,S,0.6933643386729765,0,Middle_Age,0.8842332264521019,woman,False,False,False,True,False,False,False,True
1,1,male,1.5278535986472181,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,False,False,False,True,False,False,True,False
1,3,female,-0.40185438418925695,0,3,-0.29933451509477754,C,1.3512148941456297,0,Adult,-0.4373249898089792,woman,False,False,True,False,False,False,False,True
0,3,male,0.8131469383374125,2,0,-0.39785209112991193,S,0.6933643386729765,0,Middle_Age,-0.44027190443215686,man,False,False,False,True,False,False,True,False
0,2,male,-0.6162663822821985,1,0,-0.4477478957070849,S,0.035513783200323175,0,Adult,-0.41267014048600803,man,False,False,True,False,False,False,True,False
1,1,female,1.3134416005542764,0,0,-0.1717226902456944,S,-0.6223367722723301,1,Middle_Age,0.11918985412403628,woman,False,False,False,True,False,False,False,True
0,2,male,-0.40185438418925695,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Adult,-0.22158303292362594,man,False,False,True,False,False,False,True,False
1,2,female,0.8846176043683931,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,woman,False,False,False,True,False,False,False,True
1,2,female,-0.18744238609631528,1,0,-0.4026344977335592,C,0.035513783200323175,0,Adult,-0.381591469743638,woman,False,False,True,False,False,False,False,True
0,1,male,0.09844027802760695,0,0,0.2982271900309527,S,-0.6223367722723301,1,Adult,0.7666878591781076,man,False,False,True,False,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.4860071485362633,S,-0.6223367722723301,1,Adult,-0.3138319814020173,man,False,False,True,False,False,False,True,False
1,3,male,-1.8312677048088681,1,1,-0.45476272971331483,S,0.6933643386729765,0,Child,-0.46640910650103445,child,True,False,False,False,False,True,False,False
1,1,female,1.2419709345232959,1,1,0.3376036130427431,S,0.6933643386729765,0,Middle_Age,-0.10250106173640575,woman,False,False,False,True,False,False,False,True
0,1,male,0.24138161008956807,0,0,-0.5720904674019147,S,-0.6223367722723301,1,Adult,-0.4324377723028062,man,False,False,True,False,False,False,True,False
0,3,male,1.2419709345232959,0,0,-0.49557196174355794,S,-0.6223367722723301,1,Middle_Age,-0.32701040261321607,man,False,False,False,True,False,False,True,False
1,2,female,-0.11597172006533471,1,0,-0.2086275655247199,C,0.035513783200323175,0,Adult,-0.24793987534602346,woman,False,False,True,False,False,False,False,True
1,3,female,-1.0450903784680818,0,0,-0.5295270486294538,C,-0.6223367722723301,1,Teen,-0.3737937979129717,child,False,True,False,False,False,True,False,False
0,3,male,-0.6877370483131792,0,0,-0.4793921237220984,S,-0.6223367722723301,1,Adult,-0.3047177852923522,man,False,False,True,False,False,False,True,False
1,1,female,1.885206928802121,0,1,0.9230486127974724,C,0.035513783200323175,0,Middle_Age,0.5316731201924365,woman,False,False,False,True,False,False,False,True
1,2,female,-0.3303837181582764,0,1,-0.1703683126955415,S,0.035513783200323175,0,Adult,-0.22158303292362594,woman,False,False,True,False,False,False,False,True
0,3,male,0.24138161008956807,0,0,-0.5166948952305473,S,-0.6223367722723301,1,Adult,-0.3561136280160274,man,False,False,True,False,False,False,True,False
0,3,female,-0.544795716251218,0,0,-0.46655805736055045,S,-0.6223367722723301,1,Adult,-0.2870349797111657,woman,False,False,True,False,False,False,False,True
0,2,male,-0.11597172006533471,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Adult,-0.2874751389796198,man,False,False,True,False,False,False,True,False
0,3,female,0.6702056062754514,0,5,-0.11058823014995024,Q,2.666916005090936,0,Middle_Age,-0.4362814784894058,woman,False,False,False,True,False,False,False,True
1,1,female,-0.7592077143441597,0,0,-0.0938498070371847,S,-0.6223367722723301,1,Adult,0.22648328825713213,woman,False,False,True,False,False,False,False,True
0,3,female,-0.5805310492667083,1,2,-0.21914886005274398,S,1.3512148941456297,0,Adult,-0.40970499571348834,woman,False,False,True,False,False,False,False,True
1,1,male,-0.2589130521272958,0,0,-0.0938498070371847,C,-0.6223367722723301,1,Adult,0.22648328825713213,man,False,False,True,False,False,False,True,False
0,3,male,0.1699109440585875,0,0,-0.5194839947617944,Q,-0.6223367722723301,1,Adult,-0.359956455641213,man,False,False,True,False,False,False,True,False
